vehicle_id,make,model,year,type,fuel_type,transmission,color,price,mileage_kmpl,range_km,battery_kwh,engine_cc,seating_capacity,km_driven,condition_score,owner_name,owner_contact,registration_number,city,status,insurance_valid_till,last_service_date,age_years,resale_value
VH0446,Mahindra,Thar,2015,Off-Road SUV,Diesel,DCT,Orange,1642641,15.1,,,2200.0,5,99663,2.2,Pooja Chauhan,9480612862,MP15XB7110,Bhopal,Available,2027-08-26,2022-09-13,9,492792
VH0444,Hyundai,Tucson,2021,SUV,Petrol,DCT,Maroon,3873749,43.6,,,2000.0,5,116836,4.6,Simran Mishra,9579091840,MH02IQ3406,Pune,Sold,2027-01-19,2024-06-24,3,2491455
VH0587,Bajaj,Pulsar NS200,2020,Motorcycle,Petrol,Manual,Blue,166649,21.8,,,100.0,2,60268,6.0,Ananya Rao,9850886071,MH47AJ6029,Pune,Available,2026-04-27,2024-04-20,4,103277
VH0769,Maruti Suzuki,Baleno,2022,Hatchback,Diesel,DCT,White,878316,19.7,,,1300.0,5,80011,6.3,Ravi Shah,9999164317,GJ14YW8993,Ahmedabad,Available,2026-11-28,2024-02-23,2,667510
VH0144,Honda,City,2016,Sedan,CNG,DCT,Silver,1120354,31.0,,,1700.0,5,119147,2.0,Harpreet Joshi,9878295151,WB02JN7353,Kolkata,Under Maintenance,2025-05-12,2024-12-03,8,336106
VH0054,TVS,iQube Electric,2021,Electric Scooter,Electric,Automatic,Orange,149755,,302.0,67.7,,2,58211,6.6,Nisha Kaur,9207765664,TN64BE9229,Chennai,Sold,2024-07-23,2024-12-13,3,105096
VH0152,MG,Gloster,2016,SUV,Petrol,AMT,Blue,3049499,26.3,,,2750.0,5,23365,5.2,Manoj Singh,9895094534,HR15AK2791,Faridabad,Available,2027-02-04,2022-11-24,8,1026568
VH0404,Tata,Harrier,2019,SUV,CNG,Manual,Brown,1693920,30.7,,,2750.0,5,105513,4.0,Nisha Kaur,9393523362,PB80XC2552,Ludhiana,Available,2026-12-23,2024-08-31,5,837621
VH0943,Kia,EV6,2018,Electric SUV,Electric,Automatic,Yellow,6821457,,116.0,34.3,,5,95656,3.8,Simran Mishra,9764726382,PB20VC3318,Ludhiana,Sold,2024-12-15,2024-12-04,6,2894644
VH0208,Honda,Jazz,2016,Hatchback,CNG,CVT,Gold,969047,33.6,,,1000.0,5,7941,5.7,Karthik Chauhan,9921921869,UP92UJ4086,Noida,Available,2027-05-13,2024-04-07,8,341161
VH0895,TVS,Jupiter,2019,Scooter,Petrol,Manual,Grey,85911,48.9,,,100.0,2,107276,3.9,Ananya Kumar,9415307795,HR61ZO6877,Faridabad,Sold,2026-04-01,2024-05-06,5,42330
VH0123,Honda,City,2023,Sedan,Petrol,Automatic,Orange,1553045,20.1,,,1700.0,5,67395,7.3,Simran Bhatt,9624875038,MP57DV4365,Bhopal,Available,2026-07-01,2022-04-24,1,1324133
VH0891,Royal Enfield,Thunderbird 350,2021,Motorcycle,Petrol,Manual,Red,229160,33.4,,,100.0,2,53625,6.7,Suresh Dubey,9525571850,TS48DJ4861,Hyderabad,Available,2026-05-30,2023-04-27,3,161872
VH0009,Ford,Aspire,2015,Sedan,Petrol,CVT,Silver,754718,48.1,,,1650.0,5,100193,2.2,Amit Dubey,9976198296,PB08HS2290,Ludhiana,Available,2026-12-26,2022-09-15,9,226415
VH0015,Mahindra,Scorpio,2015,SUV,Petrol,CVT,Maroon,1521482,46.2,,,1950.0,5,8165,5.2,Karthik Gupta,9418587604,GJ90XZ8973,Surat,Available,2027-04-01,2022-05-05,9,456444
VH0907,MG,Hector,2020,SUV,Diesel,AMT,Grey,1789516,19.1,,,1900.0,5,68930,5.7,Amit Singh,9256565452,UP03TZ2415,Agra,Available,2027-11-13,2024-12-31,4,1093519
VH0061,Toyota,Innova Crysta,2019,MPV,CNG,AMT,Orange,2207747,26.3,,,2150.0,8,114584,3.7,Rekha Dubey,9965960427,MP65IF5210,Bhopal,Available,2025-11-24,2022-08-24,5,1071675
VH0453,Ola Electric,S1 Air,2022,Electric Scooter,Electric,Automatic,Maroon,146446,,138.0,71.4,,2,6505,8.8,Meera Patel,9524554436,TS12ZT7711,Hyderabad,Available,2027-10-05,2024-06-26,2,122062
VH0254,Renault,Kwid,2017,Hatchback,Petrol,DCT,Maroon,409969,39.8,,,800.0,5,79058,3.9,Rekha Singh,9654738715,PB19BF5231,Amritsar,Under Maintenance,2027-02-28,2022-02-08,7,147975
VH0328,Ola Electric,S1 Pro,2015,Electric Scooter,Electric,Automatic,Gold,136636,,111.0,57.1,,2,41457,4.1,Sunita Chauhan,9922679709,UK12KO1755,Dehradun,Sold,2024-02-16,2023-10-02,9,40990
VH0897,Renault,Kiger,2021,Compact SUV,Petrol,Manual,Blue,1011260,41.4,,,1500.0,5,21016,7.8,Vikas Dubey,9804569703,BR94SJ4436,Patna,Available,2026-03-11,2023-01-28,3,747304
VH0734,Hero,Splendor Plus,2022,Motorcycle,Petrol,Manual,Yellow,85615,36.2,,,250.0,2,58517,7.0,Nisha Tiwari,9219747878,UK63JS1157,Dehradun,Sold,2027-08-09,2023-02-03,2,66906
VH0881,Hyundai,Verna,2016,Sedan,Petrol,CVT,Orange,1225853,18.7,,,1850.0,5,28755,5.0,Anjali Dubey,9313355557,WB49JL1391,Kolkata,Sold,2026-06-10,2022-10-29,8,406057
VH0596,Kia,EV6,2016,Electric SUV,Electric,Automatic,Red,6292332,,105.0,35.4,,5,106478,2.5,Meera Kaur,9780271060,MP81CG7879,Indore,Under Maintenance,2024-11-25,2023-01-04,8,1887699
VH0889,Volkswagen,Vento,2018,Sedan,Petrol,AMT,Grey,1127852,27.5,,,2000.0,5,14458,6.5,Nisha Kumar,9960790684,KL64XM1840,Kochi,Sold,2024-10-30,2023-04-03,6,570176
VH0624,Royal Enfield,Himalayan,2024,Adventure Motorcycle,Petrol,Manual,Brown,295612,45.5,,,500.0,2,82855,7.2,Sanjay Joshi,9419260106,TN54RG5932,Chennai,Available,2026-08-02,2023-01-11,0,271119
VH0346,TVS,Ntorq 125,2022,Scooter,Petrol,Manual,Brown,121456,44.8,,,100.0,2,2054,8.9,Pooja Nair,9669557898,WB88WM8775,Kolkata,Sold,2025-08-14,2024-07-08,2,101773
VH0703,Hero,Xtreme 160R,2017,Motorcycle,Petrol,Manual,White,140807,41.0,,,250.0,2,32577,5.4,Arjun Gupta,9568740794,RJ39JC4024,Jaipur,Available,2024-11-11,2024-02-06,7,57368
VH0263,Maruti Suzuki,Alto,2023,Hatchback,CNG,Automatic,Brown,427834,31.0,,,1200.0,5,21136,8.8,Rohit Patel,9803321425,HR30TF1590,Faridabad,Available,2024-06-26,2023-07-20,1,384564
VH0635,TVS,Ntorq 125,2018,Scooter,Petrol,Manual,Orange,110541,47.2,,,100.0,2,15504,6.5,Rekha Joshi,9166493225,KA23XM7882,Bangalore,Sold,2024-03-17,2022-05-30,6,55767
VH0322,TVS,iQube Electric,2017,Electric Scooter,Electric,Automatic,Brown,128192,,159.0,58.8,,2,105300,3.0,Divya Rao,9891850638,UP01DA8616,Lucknow,Sold,2027-06-14,2024-04-29,7,42905
VH0439,MG,ZS EV,2017,Electric SUV,Electric,Automatic,Green,2540017,,328.0,42.5,,5,45106,5.0,Sunita Agarwal,9340620860,MH44ND4714,Mumbai,Available,2025-12-28,2022-04-06,7,1003037
VH0151,MG,Gloster,2022,SUV,Petrol,DCT,Orange,3636994,54.9,,,2250.0,5,60181,7.0,Rajesh Nair,9474015041,KA38NC2901,Bangalore,Available,2025-02-27,2024-12-03,2,2836197
VH0473,Hero,HF Deluxe,2018,Motorcycle,Petrol,Manual,Yellow,58198,15.8,,,200.0,2,19821,6.3,Sanjay Bhatt,9681048625,KL75NQ6861,Kochi,Sold,2026-08-19,2023-09-25,6,29109
VH0641,Ather,450 Plus,2015,Electric Scooter,Electric,Automatic,Silver,125113,,118.0,66.6,,2,80772,2.8,Rohit Joshi,9546934486,PB79WY1579,Amritsar,Available,2024-06-14,2024-09-07,9,37533
VH0983,TVS,Jupiter,2017,Scooter,Petrol,Manual,Blue,84466,37.6,,,150.0,2,24910,5.7,Anjali Chauhan,9100702897,UP05ZU9718,Agra,Available,2027-10-29,2023-05-02,7,35060
VH0883,Honda,WR-V,2020,Compact SUV,Petrol,CVT,Blue,1144236,29.8,,,1500.0,5,114352,4.2,Rajesh Chauhan,9692283210,GJ10TJ6812,Surat,Available,2026-09-08,2022-05-19,4,647234
VH0551,Honda,Jazz,2017,Hatchback,CNG,AMT,Yellow,957852,28.0,,,850.0,5,97877,3.2,Anjali Yadav,9895956334,HR02VR3134,Gurugram,Sold,2027-04-21,2024-12-19,7,327703
VH0780,Ather,450 Plus,2023,Electric Scooter,Electric,Automatic,Brown,177957,,329.0,30.1,,2,118009,5.6,Amit Menon,9711768303,HR19CV6806,Faridabad,Available,2024-02-26,2024-10-02,1,142719
VH0929,MG,Astor,2022,SUV,Petrol,Automatic,Grey,1302177,18.0,,,2500.0,5,96502,5.8,Neha Singh,9351491330,PB03VI4154,Amritsar,Sold,2025-01-02,2023-02-06,2,968165
VH0489,Mahindra,XUV700,2016,SUV,Petrol,CVT,Black,1592548,25.9,,,2300.0,5,54352,4.2,Rahul Singh,9450868832,MH59BL9495,Mumbai,Sold,2026-03-11,2022-11-18,8,486759
VH0812,Volkswagen,Virtus,2016,Sedan,CNG,DCT,Maroon,1058940,33.7,,,1200.0,5,91632,2.9,Vikram Dubey,9508040078,UP74AJ7236,Agra,Available,2027-10-08,2023-07-08,8,317682
VH0172,Tata,Safari,2021,SUV,Diesel,Manual,Silver,2151662,24.0,,,1650.0,5,18484,7.9,Manoj Singh,9228250953,MH79TB6067,Nagpur,Available,2027-12-07,2022-01-24,3,1595491
VH0147,Ford,Endeavour,2022,SUV,CNG,Automatic,Yellow,4619465,34.7,,,1950.0,5,52002,7.3,Anjali Mishra,9400969989,UP89UP4971,Agra,Sold,2026-01-17,2022-08-22,2,3640129
VH0705,Toyota,Urban Cruiser,2020,Compact SUV,CNG,AMT,Green,1109644,30.3,,,1250.0,5,48882,6.4,Arjun Shah,9291297872,MP86XS1440,Indore,Sold,2026-01-11,2023-11-28,4,700316
VH0929,MG,Astor,2022,SUV,Petrol,Automatic,Grey,1302177,18.0,,,2500.0,5,96502,5.8,Neha Singh,9351491330,PB03VI4154,Amritsar,Sold,2025-01-02,2023-02-06,2,968165
VH0403,Bajaj,Avenger 220,2020,Motorcycle,Petrol,Manual,Orange,159596,47.1,,,150.0,2,48122,6.4,Ananya Kaur,9278914614,HR87GK9138,Faridabad,Sold,2026-06-11,2023-02-18,4,100845
VH0955,Honda,City,2017,Sedan,Petrol,Manual,Silver,1352528,52.7,,,1250.0,5,100473,3.2,Vikas Shah,9194897028,MP27LM7518,Bhopal,Sold,2024-02-25,2024-03-02,7,459219
VH0878,Mahindra,XUV700,2023,SUV,Diesel,Automatic,Silver,2242191,16.2,,,1750.0,5,6836,9.3,Vikas Verma,9522845630,GJ66AQ9265,Ahmedabad,Available,2026-08-18,2022-11-16,1,2047488
VH0660,Toyota,Camry,2019,Sedan,CNG,CVT,Green,5097288,25.8,,,1850.0,5,16332,7.0,Vikas Singh,9587553038,MP19SP4245,Bhopal,Available,2026-05-07,2023-06-24,5,2975123
VH0373,MG,Hector,2018,SUV,Petrol,Manual,Red,1465187,50.8,,,1950.0,5,27272,6.1,Simran Nair,9632928920,MH14FI2835,Mumbai,Available,2026-12-02,2022-02-16,6,721938
VH0464,Mahindra,KUV100,2015,Micro SUV,Petrol,AMT,Maroon,670946,21.9,,,800.0,5,80905,2.8,Manoj Yadav,9305634099,PB96AY5606,Ludhiana,Available,2027-07-04,2023-09-13,9,201283
VH0350,Hero,Passion Pro,2021,Motorcycle,Petrol,Manual,Silver,97147,41.4,,,350.0,2,8372,8.2,Harpreet Verma,9511027302,GJ21YC5543,Ahmedabad,Available,2025-06-12,2023-06-27,3,73018
VH0187,Renault,Triber,2016,MPV,Diesel,Automatic,Yellow,855689,22.6,,,2450.0,7,42181,4.6,Rekha Singh,9289086333,PB74ZM6813,Ludhiana,Available,2027-11-29,2024-01-05,8,271954
VH0148,Kia,Carens,2023,MPV,Diesel,DCT,Maroon,1342874,21.5,,,2400.0,7,32222,8.4,Manoj Dubey,9249442440,MH38WC7703,Nagpur,Sold,2025-06-01,2022-11-12,1,1192173
VH0225,Ford,Figo,2015,Hatchback,Petrol,Automatic,Black,652217,29.5,,,950.0,5,65691,3.3,Amit Dubey,9580035742,MH59OZ8341,Mumbai,Available,2027-08-31,2022-02-06,9,195665
VH0609,TVS,Jupiter,2016,Scooter,Petrol,Manual,Gold,80494,26.1,,,100.0,2,8399,5.7,Simran Joshi,9180685683,MH72HV4373,Pune,Under Maintenance,2025-03-11,2022-01-27,8,28301
VH0144,Honda,City,2016,Sedan,CNG,DCT,Silver,1120354,31.0,,,1700.0,5,119147,2.0,Harpreet Joshi,9878295151,WB02JN7353,Kolkata,Under Maintenance,2025-05-12,2024-12-03,8,336106
VH0752,Tata,Tigor,2019,Sedan,Diesel,Manual,Silver,781956,22.5,,,1950.0,5,1715,7.4,Priya Nair,9367359701,CH36XU6296,Chandigarh,Available,2024-09-19,2024-11-28,5,467832
VH0535,MG,ZS EV,2021,Electric SUV,Electric,Automatic,Black,2913182,,180.0,81.4,,5,90150,5.5,Amit Menon,9233811016,GJ49AT5055,Surat,Available,2027-01-28,2024-04-13,3,1951394
VH0982,Kia,Carens,2017,MPV,Petrol,DCT,Green,1189617,29.6,,,1400.0,7,20149,5.8,Arun Agarwal,9628786900,UP81VO9108,Agra,Available,2027-07-01,2024-06-12,7,499461
VH0198,Hyundai,Santro,2023,Hatchback,Petrol,DCT,Black,675047,52.4,,,1250.0,5,68240,7.2,Vikas Verma,9639127345,PB61JC7468,Ludhiana,Available,2027-03-16,2022-10-29,1,574978
VH0634,Ola Electric,S1 Air,2017,Electric Scooter,Electric,Automatic,Orange,124217,,250.0,78.4,,2,13153,6.1,Priya Sharma,9886921228,MH75TM2107,Pune,Available,2027-09-24,2022-08-06,7,53021
VH0884,Ford,Endeavour,2019,SUV,Petrol,Automatic,Blue,3529378,18.2,,,2650.0,5,3664,7.4,Ananya Gupta,9777181597,HR72IB1404,Faridabad,Available,2026-07-07,2024-04-06,5,2104695
VH0280,Ola Electric,S1 Pro,2020,Electric Scooter,Electric,Automatic,Grey,163231,,236.0,3.2,,2,30805,7.0,Harpreet Tiwari,9956808156,MP97PJ1149,Indore,Available,2024-01-15,2024-02-05,4,105968
VH0294,Royal Enfield,Classic 350,2017,Motorcycle,Petrol,Manual,Gold,218054,36.5,,,500.0,2,43053,5.1,Rekha Yadav,9438395096,TS85FR8258,Hyderabad,Available,2026-01-31,2024-04-24,7,86555
VH0824,Maruti Suzuki,Vitara Brezza,2017,Compact SUV,CNG,CVT,Black,1013922,29.3,,,1050.0,5,17294,5.9,Gurpreet Yadav,9966643102,UK17QJ6588,Dehradun,Sold,2026-01-26,2024-08-27,7,428590
VH0401,Hyundai,Venue,2020,Compact SUV,CNG,DCT,Yellow,943338,33.9,,,1250.0,5,32955,6.9,Deepak Yadav,9160611912,WB13NL6855,Kolkata,Sold,2025-04-25,2023-10-02,4,610382
VH0123,Honda,City,2023,Sedan,Petrol,Automatic,Orange,1553045,20.1,,,1700.0,5,67395,7.3,Simran Bhatt,9624875038,MP57DV4365,Bhopal,Available,2026-07-01,2022-04-24,1,1324133
VH0208,Honda,Jazz,2016,Hatchback,CNG,CVT,Gold,969047,33.6,,,1000.0,5,7941,5.7,Karthik Chauhan,9921921869,UP92UJ4086,Noida,Available,2027-05-13,2024-04-07,8,341161
VH0203,Royal Enfield,Meteor 350,2016,Motorcycle,Petrol,Manual,Brown,218235,22.7,,,400.0,2,9100,5.7,Rajesh Verma,9653266624,UP63YQ7126,Agra,Sold,2025-09-29,2024-11-03,8,76578
VH0463,TVS,iQube Electric,2023,Electric Scooter,Electric,Automatic,Brown,135704,,324.0,54.1,,2,49832,7.8,Manoj Rao,9479025201,MH69AV8293,Mumbai,Under Maintenance,2027-05-16,2024-01-04,1,118085
VH0836,Ather,450 Plus,2023,Electric Scooter,Electric,Automatic,Orange,169869,,313.0,18.5,,2,37905,8.2,Vikas Menon,9521585878,UK33KG6358,Dehradun,Available,2026-07-13,2022-03-01,1,149840
VH0247,Royal Enfield,Himalayan,2020,Adventure Motorcycle,Petrol,Manual,Silver,260592,44.1,,,550.0,2,80011,5.3,Suresh Agarwal,9216858154,MH58LY6004,Nagpur,Available,2024-06-16,2023-07-29,4,156352
VH0440,Volkswagen,Vento,2023,Sedan,Petrol,Manual,Grey,1382241,52.0,,,1900.0,5,22395,8.8,Rajesh Agarwal,9145064341,MH97DD2669,Nagpur,Available,2027-07-14,2022-08-30,1,1240706
VH0754,Honda,Amaze,2015,Sedan,Petrol,Automatic,White,702066,39.6,,,1600.0,5,114798,1.7,Anjali Sharma,9605198031,UK42AZ1423,Dehradun,Available,2024-10-22,2024-04-14,9,210619
VH0902,Renault,Kiger,2019,Compact SUV,CNG,Manual,White,928300,31.7,,,1450.0,5,59384,5.5,Arjun Verma,9338156941,GJ51IA9695,Ahmedabad,Under Maintenance,2025-05-04,2024-03-24,5,501853
VH0708,Ola Electric,S1 Air,2022,Electric Scooter,Electric,Automatic,Blue,129829,,267.0,78.8,,2,79619,6.3,Deepak Menon,9896786236,WB55YB5963,Kolkata,Sold,2026-07-11,2024-10-25,2,98719
VH0881,Hyundai,Verna,2016,Sedan,Petrol,CVT,Orange,1225853,18.7,,,1850.0,5,28755,5.0,Anjali Dubey,9313355557,WB49JL1391,Kolkata,Sold,2026-06-10,2022-10-29,8,406057
VH0154,Kia,Sonet,2019,Compact SUV,Petrol,DCT,Yellow,870756,49.8,,,1100.0,5,41578,6.1,Pooja Dubey,9666629680,MH42GO2867,Pune,Under Maintenance,2027-05-07,2024-03-06,5,486249
VH0662,Ather,450X,2019,Electric Scooter,Electric,Automatic,Gold,169268,,329.0,68.1,,2,47025,5.9,Gurpreet Verma,9179191190,TS76TT2765,Hyderabad,Sold,2026-07-08,2024-04-17,5,93600
VH0427,Tata,Nexon,2018,Compact SUV,Diesel,AMT,Blue,1187545,15.7,,,1500.0,5,47560,5.4,Gurpreet Kumar,9835472281,TN16JP8083,Chennai,Sold,2027-09-24,2022-07-16,6,561043
VH0385,TVS,Apache RTR 160,2020,Motorcycle,Petrol,Manual,Gold,145764,37.6,,,300.0,2,36239,6.8,Kavya Nair,9483739723,RJ75BE6237,Jaipur,Available,2026-01-09,2024-05-09,4,93837
VH0759,Ford,EcoSport,2024,Compact SUV,Petrol,AMT,Blue,1388102,21.7,,,1450.0,5,86412,7.1,Ravi Pandey,9226507324,WB58GO5305,Kolkata,Sold,2026-11-19,2023-11-22,0,1268153
VH0855,Skoda,Slavia,2018,Sedan,CNG,DCT,White,1320946,27.3,,,1900.0,5,65530,4.8,Karthik Shah,9704270502,HR15DF3280,Faridabad,Available,2026-01-20,2024-05-30,6,600330
VH0590,Kia,Sonet,2022,Compact SUV,Petrol,AMT,Red,963184,49.1,,,1050.0,5,37672,7.7,Rahul Yadav,9939876620,MH60NU7484,Pune,Available,2025-07-02,2023-06-26,2,772789
VH0220,Skoda,Octavia,2022,Sedan,Petrol,Manual,Blue,4777347,49.8,,,1650.0,5,87447,6.1,Sunita Verma,9110385578,MH87KN2898,Pune,Sold,2027-08-18,2022-12-16,2,3595206
VH0642,Volkswagen,Polo,2016,Hatchback,Petrol,AMT,Yellow,788867,40.7,,,1100.0,5,106846,2.4,Rekha Verma,9128297197,MP39ZH1351,Indore,Sold,2025-02-05,2024-12-30,8,236660
VH0002,Hero,Passion Pro,2015,Motorcycle,Petrol,Manual,White,79243,20.5,,,400.0,2,111582,1.8,Sunita Joshi,9507943839,TS36EG6514,Hyderabad,Available,2025-12-05,2023-06-26,9,23772
VH0113,TVS,Apache RTR 160,2017,Motorcycle,Petrol,Manual,Yellow,131331,37.0,,,450.0,2,89087,3.5,Rekha Agarwal,9467570835,MP49KF8531,Bhopal,Available,2027-10-26,2023-06-26,7,46085
VH0699,Honda,CR-V,2017,SUV,Petrol,Automatic,Brown,3470184,27.2,,,2400.0,5,118599,2.5,Simran Rao,9775890502,WB85SB6281,Kolkata,Available,2024-01-17,2022-11-22,7,1115320
VH0916,Royal Enfield,Classic 350,2023,Motorcycle,Petrol,Manual,Blue,270240,37.6,,,250.0,2,108637,5.9,Vikram Shah,9816059404,MP71HB8040,Indore,Available,2026-12-16,2023-08-23,1,219262
VH0952,MG,ZS EV,2015,Electric SUV,Electric,Automatic,Blue,2054195,,254.0,8.1,,5,52535,3.7,Sunita Agarwal,9413794060,KA68UY5699,Bangalore,Available,2026-12-21,2024-09-04,9,616258
VH0649,Hyundai,Verna,2018,Sedan,Petrol,Automatic,White,1279785,35.8,,,1650.0,5,109048,3.4,Rekha Shah,9910114659,DL70YL1425,Delhi,Sold,2025-06-21,2023-03-20,6,525930
VH0637,Kia,Seltos,2024,SUV,Petrol,Manual,Orange,1366077,47.2,,,2900.0,5,96179,6.8,Seema Joshi,9465835988,CH47YN9955,Chandigarh,Available,2027-08-08,2024-12-17,0,1234689
VH0886,Toyota,Urban Cruiser,2020,Compact SUV,Petrol,CVT,Yellow,1021584,45.2,,,1150.0,5,17924,7.4,Arjun Verma,9147259052,MH79MI7461,Mumbai,Available,2025-02-02,2024-05-06,4,676366
VH0411,Royal Enfield,Himalayan,2024,Adventure Motorcycle,Petrol,Manual,Gold,290924,35.9,,,400.0,2,48700,8.4,Pooja Nair,9489766149,TS70NP5036,Hyderabad,Available,2025-09-23,2022-02-13,0,276756
VH0410,TVS,Apache RTR 160,2018,Motorcycle,Petrol,Manual,Orange,138158,45.7,,,350.0,2,23457,6.2,Rekha Tiwari,9334084722,TS75XM4865,Hyderabad,Available,2025-03-14,2023-07-17,6,68601
VH0534,Ather,450 Plus,2019,Electric Scooter,Electric,Automatic,Maroon,149099,,331.0,15.5,,2,83018,4.7,Simran Nair,9675422885,MH11IV7968,Nagpur,Available,2025-07-05,2023-01-30,5,77081
VH0292,Tata,Nexon,2018,Compact SUV,Petrol,Manual,Black,1124760,40.2,,,1250.0,5,96746,3.8,Rajesh Shah,9385417366,BR96NL1955,Patna,Available,2024-05-24,2023-09-15,6,476059
VH0809,Bajaj,Avenger 220,2017,Motorcycle,Petrol,Manual,Black,148555,38.0,,,350.0,2,74789,4.0,Vikas Sharma,9628030831,MH75SF8329,Nagpur,Under Maintenance,2025-12-05,2023-11-27,7,54253
VH0442,TVS,Ntorq 125,2019,Scooter,Petrol,Manual,Brown,105538,17.5,,,150.0,2,18587,6.9,Karthik Chauhan,9552820774,HR97NL5021,Faridabad,Sold,2026-05-28,2024-04-26,5,61361
VH0521,Renault,Duster,2016,SUV,CNG,Manual,Yellow,1026533,28.4,,,2400.0,5,720,6.0,Karthik Kaur,9508231386,UP96DS7025,Lucknow,Available,2025-09-28,2022-05-07,8,368812
VH0137,Ola Electric,S1 Air,2023,Electric Scooter,Electric,Automatic,Red,159131,,104.0,42.4,,2,25656,8.6,Sunita Rao,9663054538,HR87NZ3937,Faridabad,Available,2027-06-23,2024-12-14,1,142317
VH0716,Hero,Xtreme 160R,2024,Motorcycle,Petrol,Manual,Green,173118,30.0,,,500.0,2,97830,6.7,Rajesh Pandey,9262971060,CH44KK6674,Chandigarh,Available,2026-10-18,2023-03-08,0,156181
VH0257,Tata,Altroz,2017,Hatchback,Petrol,DCT,Blue,750405,50.8,,,1300.0,5,30579,5.5,Seema Verma,9849088260,UP56QN7068,Noida,Available,2026-09-14,2024-02-20,7,307231
VH0864,Tata,Safari,2019,SUV,CNG,CVT,Red,2144372,27.3,,,2950.0,5,89117,4.5,Sanjay Gupta,9986626439,TS31SG6710,Hyderabad,Available,2026-04-22,2023-07-25,5,1095523
VH0632,Hero,Splendor Plus,2020,Motorcycle,Petrol,Manual,Green,91837,33.2,,,450.0,2,93066,4.9,Seema Chauhan,9326323450,GJ02FL9202,Ahmedabad,Available,2026-12-11,2024-03-10,4,53902
VH0696,Kia,Carnival,2022,MPV,Petrol,Automatic,Red,3246133,41.9,,,1600.0,7,54761,7.2,Neha Menon,9250781347,KL07MW5703,Kochi,Available,2025-04-07,2023-01-21,2,2548990
VH0398,Ola Electric,S1 Air,2022,Electric Scooter,Electric,Automatic,Orange,134653,,269.0,42.1,,2,56914,7.1,Ravi Sharma,9920301073,MP34RK9856,Bhopal,Available,2024-08-31,2024-02-25,2,105444
VH0664,Ford,Aspire,2017,Sedan,Petrol,DCT,Brown,733527,45.7,,,1550.0,5,56427,4.6,Vikas Chauhan,9722585793,KL64KB9481,Kochi,Available,2025-08-07,2023-10-24,7,281361
VH0836,Ather,450 Plus,2023,Electric Scooter,Electric,Automatic,Orange,169869,,313.0,18.5,,2,37905,8.2,Vikas Menon,9521585878,UK33KG6358,Dehradun,Available,2026-07-13,2022-03-01,1,149840
VH0258,Honda,Jazz,2017,Hatchback,CNG,AMT,Black,1028234,34.1,,,850.0,5,1432,6.5,Vikram Sharma,9861442766,KL77RN5223,Kochi,Sold,2027-03-29,2024-12-06,7,450950
VH0774,Volkswagen,Virtus,2020,Sedan,CNG,AMT,Brown,1427237,32.5,,,1450.0,5,39324,6.7,Rekha Chauhan,9851864410,TS03DG6087,Hyderabad,Sold,2027-02-20,2022-12-31,4,914396
VH0701,Bajaj,Avenger 220,2018,Motorcycle,Petrol,Manual,Brown,140571,29.3,,,350.0,2,66948,4.8,Rekha Patel,9919450756,MP87MJ1657,Indore,Under Maintenance,2024-08-08,2024-05-12,6,63685
VH0318,Kia,Carens,2022,MPV,Petrol,AMT,White,1407348,38.6,,,1300.0,7,46246,7.5,Priya Singh,9259188853,BR36TU4401,Patna,Available,2024-03-16,2022-10-25,2,1117088
VH0649,Hyundai,Verna,2018,Sedan,Petrol,Automatic,White,1279785,35.8,,,1650.0,5,109048,3.4,Rekha Shah,9910114659,DL70YL1425,Delhi,Sold,2025-06-21,2023-03-20,6,525930
VH0435,Ford,EcoSport,2016,Compact SUV,Petrol,AMT,Grey,1059877,44.2,,,1450.0,5,80649,3.3,Meera Dubey,9651211504,UP71JB8987,Agra,Available,2027-10-21,2024-09-26,8,317963
VH0480,Volkswagen,Vento,2023,Sedan,Petrol,AMT,Maroon,1264114,17.3,,,1950.0,5,61352,7.5,Meera Chauhan,9501865156,HR79CF9333,Gurugram,Available,2025-01-01,2023-10-22,1,1085428
VH0710,Ola Electric,S1 Air,2021,Electric Scooter,Electric,Automatic,Silver,126679,,172.0,5.7,,2,101010,5.1,Pooja Tiwari,9462346788,MP59LB7050,Indore,Sold,2024-02-18,2023-07-02,3,83480
VH0383,Mahindra,Bolero,2022,MUV,Petrol,Automatic,Red,1345859,48.1,,,1950.0,8,820,9.0,Ravi Pandey,9341076755,DL39SJ9095,Delhi,Available,2024-11-11,2023-06-22,2,1129417
VH0283,Maruti Suzuki,Dzire,2016,Sedan,CNG,CVT,Orange,666540,29.4,,,1200.0,5,105287,2.5,Vikram Kaur,9551232519,PB12EA9086,Ludhiana,Available,2026-10-17,2024-01-31,8,199962
VH0973,Hyundai,i20,2021,Hatchback,CNG,CVT,Silver,981265,27.4,,,950.0,5,97613,5.2,Ravi Rao,9252227862,HR33DM8707,Gurugram,Under Maintenance,2026-10-20,2024-11-17,3,649977
VH0628,Toyota,Camry,2022,Sedan,Diesel,Automatic,Silver,6227190,20.3,,,1400.0,5,15535,8.5,Manpreet Dubey,9769654032,KL81JX1105,Kochi,Sold,2024-05-17,2022-01-01,2,5134100
